gender,race,year,salary,allegation,sustained
M,Black,2010,75726,5,1
M,Black,2011,77238,5,1
M,Black,2012,78012,6,1
M,Black,2013,80724,6,1
M,Black,2014,85662,6,1
M,Black,2015,86520,6,1
F,White,2007,70656,0,0
F,White,2008,70656,0,0
F,White,2009,70656,0,0
F,White,2010,75726,0,0
F,White,2011,79926,6,0
F,White,2012,80724,6,0
F,White,2013,80724,6,0
F,White,2014,85662,7,0
F,White,2015,86520,7,0
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,0,0
M,Hispanic,2009,70656,0,0
M,Hispanic,2010,78360,0,0
M,Hispanic,2011,79926,0,0
M,Hispanic,2012,80724,0,0
M,Hispanic,2013,80724,0,0
M,Hispanic,2014,85662,0,0
M,Hispanic,2015,89718,0,0
M,Asian/Pacific,2007,68262,0,0
M,Asian/Pacific,2008,68262,0,0
M,Asian/Pacific,2009,68262,0,0
M,Asian/Pacific,2010,73164,5,0
M,Asian/Pacific,2011,77238,8,0
M,Asian/Pacific,2012,78012,10,0
M,Asian/Pacific,2013,78012,11,0
M,Asian/Pacific,2014,82788,11,0
M,Asian/Pacific,2015,83616,11,0
M,Asian/Pacific,2007,43104,1,0
M,Asian/Pacific,2008,58896,2,0
M,Asian/Pacific,2009,61932,3,0
M,Asian/Pacific,2010,69648,5,0
M,Asian/Pacific,2011,74628,6,0
M,Asian/Pacific,2012,75372,6,0
M,Asian/Pacific,2013,75372,8,0
M,Asian/Pacific,2014,79980,9,0
M,Asian/Pacific,2015,80778,9,0
F,White,2007,68262,4,0
F,White,2008,68262,4,0
F,White,2009,68262,4,0
F,White,2010,73164,4,0
F,White,2011,74628,4,0
F,White,2012,78012,4,0
F,White,2013,78012,4,0
F,White,2014,82788,5,0
F,White,2015,83616,5,0
M,Asian/Pacific,2007,70656,0,0
M,Asian/Pacific,2008,70656,13,3
M,Asian/Pacific,2009,70656,14,3
M,Asian/Pacific,2010,78360,15,3
M,Asian/Pacific,2011,79926,16,3
M,Asian/Pacific,2012,80724,16,3
M,Asian/Pacific,2013,80724,16,3
M,Asian/Pacific,2014,85662,17,3
M,Asian/Pacific,2015,86520,18,3
M,Asian/Pacific,2007,55728,0,0
M,Asian/Pacific,2008,58896,0,0
M,Asian/Pacific,2009,61932,2,0
M,Asian/Pacific,2010,69648,3,0
M,Asian/Pacific,2011,74628,7,0
M,Asian/Pacific,2012,75372,11,0
M,Asian/Pacific,2013,75372,14,0
M,Asian/Pacific,2014,79980,18,0
M,Asian/Pacific,2015,80778,19,1
M,Asian/Pacific,2007,55728,0,0
M,Asian/Pacific,2008,58896,0,0
M,Asian/Pacific,2009,61932,2,0
M,Asian/Pacific,2010,69648,3,0
M,Asian/Pacific,2011,74628,3,0
M,Asian/Pacific,2012,75372,4,0
M,Asian/Pacific,2013,75372,6,0
M,Asian/Pacific,2014,79980,8,0
M,Asian/Pacific,2015,80778,11,0
M,Black,2007,70656,0,0
M,Black,2008,70656,0,0
M,Black,2009,70656,0,0
M,Black,2010,75726,0,0
M,Black,2011,79926,0,0
M,Black,2012,80724,0,0
M,Black,2013,80724,0,0
M,Black,2014,85662,0,0
M,Black,2015,86520,0,0
M,White,2007,70656,5,0
M,White,2008,70656,5,0
M,White,2009,70656,5,0
M,White,2010,75726,5,0
M,White,2011,77238,5,0
M,White,2012,80724,5,0
M,White,2013,80724,6,0
M,White,2014,85662,6,0
M,White,2015,86520,6,0
F,Black,2007,75816,0,0
F,Black,2008,75816,0,0
F,Black,2009,75816,0,0
F,Black,2010,81252,0,0
F,Black,2011,82878,0,0
F,Black,2012,86130,0,0
F,Black,2013,86130,0,0
F,Black,2014,91404,0,0
F,Black,2015,92316,0,0
M,Black,2007,70656,0,0
M,Black,2008,70656,0,0
M,Black,2009,73116,0,0
M,Black,2010,78360,0,0
M,Black,2011,79926,0,0
M,Black,2012,80724,0,0
M,Black,2013,80724,0,0
M,Black,2014,88830,0,0
M,Black,2015,89718,0,0
F,Black,2007,73116,0,0
F,Black,2008,73116,0,0
F,Black,2009,73116,0,0
F,Black,2010,81252,0,0
F,Black,2011,82878,0,0
F,Black,2012,83706,0,0
F,Black,2013,83706,0,0
F,Black,2014,88830,26,8
F,Black,2015,92316,26,8
M,Black,2007,74178,0,0
M,Black,2008,76764,0,0
M,Black,2009,76764,0,0
M,Black,2010,82272,0,0
M,Black,2011,83916,0,0
M,Black,2012,84756,0,0
M,Black,2013,87918,0,0
M,Black,2014,93300,0,0
M,Black,2015,94236,0,0
M,White,2007,76764,0,0
M,White,2008,76764,0,0
M,White,2009,76764,0,0
M,White,2010,85344,0,0
M,White,2011,87048,0,0
M,White,2012,87918,0,0
M,White,2013,87918,0,0
M,White,2014,93300,0,0
M,White,2015,97044,0,0
M,Black,2007,73116,0,0
M,Black,2008,73116,20,3
M,Black,2009,73116,21,3
M,Black,2010,78360,26,4
M,Black,2011,82878,28,5
M,Black,2012,83706,33,5
M,Black,2013,83706,34,5
M,Black,2014,88830,35,5
M,Black,2015,89718,36,5
M,White,2007,73116,27,2
M,White,2008,73116,27,2
M,White,2009,73116,27,2
M,White,2010,78360,27,2
M,White,2011,82878,27,2
M,White,2012,83706,27,2
M,White,2013,83706,27,2
M,White,2014,88830,27,2
M,White,2015,89718,27,2
F,Black,2007,70656,0,0
F,Black,2008,70656,0,0
F,Black,2009,70656,0,0
F,Black,2010,75726,0,0
F,Black,2011,79926,7,4
F,Black,2012,80724,7,4
F,Black,2013,80724,7,4
F,Black,2014,85662,7,4
F,Black,2015,86520,7,4
M,White,2007,68262,10,0
M,White,2008,70656,10,0
M,White,2009,70656,11,0
M,White,2010,75726,11,0
M,White,2011,77238,12,0
M,White,2012,78012,13,0
M,White,2013,80724,13,0
M,White,2014,85662,14,0
M,White,2015,86520,14,0
M,Black,2007,68262,0,0
M,Black,2008,68262,0,0
M,Black,2009,68262,0,0
M,Black,2010,73164,3,0
M,Black,2011,77238,3,0
M,Black,2012,78012,4,1
M,Black,2013,78012,5,1
M,Black,2014,82788,5,1
M,Black,2015,83616,5,1
M,Black,2007,64992,4,1
M,Black,2008,68262,6,1
M,Black,2009,68262,9,1
M,Black,2010,73164,13,1
M,Black,2011,74628,13,1
M,Black,2012,75372,13,1
M,Black,2013,78012,15,1
M,Black,2014,82788,22,1
M,Black,2015,83616,22,1
F,Black,2007,73116,0,0
F,Black,2008,73116,0,0
F,Black,2009,73116,0,0
F,Black,2010,78360,0,0
F,Black,2011,82878,11,1
F,Black,2012,83706,11,1
F,Black,2013,83706,11,1
F,Black,2014,88830,12,1
F,Black,2015,89718,12,1
F,Black,2007,68262,0,0
F,Black,2008,68262,0,0
F,Black,2009,68262,0,0
F,Black,2010,73164,0,0
F,Black,2011,77238,9,4
F,Black,2012,78012,10,4
F,Black,2013,78012,11,5
F,Black,2014,82788,12,5
F,Black,2015,83616,12,5
F,Hispanic,2007,70656,0,0
F,Hispanic,2008,70656,9,2
F,Hispanic,2009,70656,9,2
F,Hispanic,2010,75726,9,2
F,Hispanic,2011,77238,9,2
F,Hispanic,2012,80724,9,2
F,Hispanic,2013,80724,9,2
F,Hispanic,2014,85662,9,2
F,Hispanic,2015,86520,9,2
M,Hispanic,2007,68262,4,0
M,Hispanic,2008,68262,4,0
M,Hispanic,2009,68262,5,0
M,Hispanic,2010,73164,5,0
M,Hispanic,2011,74628,5,0
M,Hispanic,2012,78012,6,0
M,Hispanic,2013,78012,6,0
M,Hispanic,2014,82788,6,0
M,Hispanic,2015,83616,6,0
M,White,2007,68262,0,0
M,White,2008,68262,0,0
M,White,2009,68262,0,0
M,White,2010,73164,0,0
M,White,2011,77238,0,0
M,White,2012,78012,0,0
M,White,2013,78012,0,0
M,White,2014,82788,0,0
M,White,2015,83616,0,0
M,Hispanic,2007,68262,5,0
M,Hispanic,2008,68262,5,0
M,Hispanic,2009,68262,9,0
M,Hispanic,2010,73164,10,0
M,Hispanic,2011,74628,11,0
M,Hispanic,2012,78012,12,0
M,Hispanic,2013,78012,13,0
M,Hispanic,2014,82788,13,0
M,Hispanic,2015,83616,13,0
M,Hispanic,2007,76764,0,0
M,Hispanic,2008,76764,0,0
M,Hispanic,2009,76764,0,0
M,Hispanic,2010,85344,0,0
M,Hispanic,2011,87048,0,0
M,Hispanic,2012,87918,0,0
M,Hispanic,2013,87918,0,0
M,Hispanic,2014,93300,0,0
M,Hispanic,2015,97044,0,0
M,Asian/Pacific,2007,58896,0,0
M,Asian/Pacific,2008,61932,0,0
M,Asian/Pacific,2009,64992,0,0
M,Asian/Pacific,2010,73164,3,0
M,Asian/Pacific,2011,74628,3,0
M,Asian/Pacific,2012,75372,5,0
M,Asian/Pacific,2013,75372,5,0
M,Asian/Pacific,2014,79980,5,0
M,Asian/Pacific,2015,83616,7,0
M,Hispanic,2007,68262,8,0
M,Hispanic,2008,68262,8,0
M,Hispanic,2009,68262,16,0
M,Hispanic,2010,73164,22,0
M,Hispanic,2011,74628,24,0
M,Hispanic,2012,75372,27,0
M,Hispanic,2013,78012,28,0
M,Hispanic,2014,82788,28,0
M,Hispanic,2015,83616,28,0
F,Black,2007,43104,0,0
F,Black,2008,58896,1,0
F,Black,2009,61932,4,0
F,Black,2010,66378,4,0
F,Black,2011,71040,4,0
F,Black,2012,75372,5,0
F,Black,2013,75372,6,0
F,Black,2014,75372,7,0
F,Black,2015,80778,7,0
M,White,2007,55728,0,0
M,White,2008,58896,1,0
M,White,2009,61932,5,0
M,White,2010,69648,6,0
M,White,2011,74628,7,0
M,White,2012,75372,7,0
M,White,2013,75372,9,0
M,White,2014,79980,11,0
M,White,2015,80778,14,0
F,White,2007,73116,2,0
F,White,2008,73116,2,0
F,White,2009,75816,2,0
F,White,2010,81252,2,0
F,White,2011,82878,2,0
F,White,2012,83706,2,0
F,White,2013,83706,2,0
F,White,2014,91404,2,0
F,White,2015,92316,2,0
M,White,2007,43104,1,0
M,White,2008,58896,2,0
M,White,2009,61932,3,0
M,White,2010,69648,3,0
M,White,2011,74628,3,0
M,White,2012,75372,4,1
M,White,2013,75372,4,1
M,White,2014,79980,4,1
M,White,2015,80778,4,1
M,Hispanic,2007,68262,24,0
M,Hispanic,2008,68262,24,0
M,Hispanic,2009,68262,24,0
M,Hispanic,2010,75726,24,0
M,Hispanic,2011,77238,24,0
M,Hispanic,2012,78012,24,0
M,Hispanic,2013,78012,25,0
M,Hispanic,2014,82788,27,0
M,Hispanic,2015,86520,27,0
F,Hispanic,2007,58896,0,0
F,Hispanic,2008,61932,0,0
F,Hispanic,2009,64992,0,0
F,Hispanic,2010,73164,0,0
F,Hispanic,2011,74628,2,0
F,Hispanic,2012,75372,2,0
F,Hispanic,2013,75372,2,0
F,Hispanic,2014,79980,3,0
F,Hispanic,2015,83616,3,0
M,Hispanic,2007,70656,2,0
M,Hispanic,2008,70656,2,0
M,Hispanic,2009,70656,2,0
M,Hispanic,2010,75726,2,0
M,Hispanic,2011,77238,2,0
M,Hispanic,2012,80724,2,0
M,Hispanic,2013,80724,2,0
M,Hispanic,2014,85662,2,0
M,Hispanic,2015,86520,2,0
M,Hispanic,2007,43104,0,0
M,Hispanic,2008,58896,0,0
M,Hispanic,2009,61932,3,1
M,Hispanic,2010,69648,5,1
M,Hispanic,2011,74628,5,1
M,Hispanic,2012,75372,5,1
M,Hispanic,2013,75372,5,1
M,Hispanic,2014,79980,5,1
M,Hispanic,2015,80778,5,1
M,Hispanic,2007,68262,10,0
M,Hispanic,2008,70656,10,0
M,Hispanic,2009,70656,10,0
M,Hispanic,2010,75726,10,0
M,Hispanic,2011,77238,10,0
M,Hispanic,2012,78012,10,0
M,Hispanic,2013,80724,10,0
M,Hispanic,2014,85662,10,0
M,Hispanic,2015,86520,10,0
M,Hispanic,2007,43104,0,0
M,Hispanic,2008,58896,0,0
M,Hispanic,2009,61932,0,0
M,Hispanic,2010,69648,1,1
M,Hispanic,2011,74628,2,1
M,Hispanic,2012,75372,2,1
M,Hispanic,2013,75372,2,1
M,Hispanic,2014,79980,2,1
M,Hispanic,2015,80778,2,1
M,Hispanic,2007,55728,4,0
M,Hispanic,2008,58896,6,0
M,Hispanic,2009,61932,6,0
M,Hispanic,2010,69648,8,0
M,Hispanic,2011,74628,9,0
M,Hispanic,2012,75372,10,1
M,Hispanic,2013,75372,10,1
M,Hispanic,2014,79980,15,1
M,Hispanic,2015,80778,15,1
M,White,2007,68262,0,0
M,White,2008,68262,0,0
M,White,2009,70656,0,0
M,White,2010,75726,0,0
M,White,2011,77238,6,0
M,White,2012,78012,7,0
M,White,2013,78012,8,0
M,White,2014,85662,9,0
M,White,2015,86520,10,0
M,Hispanic,2007,43104,0,0
M,Hispanic,2008,58896,1,0
M,Hispanic,2009,61932,1,0
M,Hispanic,2010,69648,1,0
M,Hispanic,2011,74628,2,0
M,Hispanic,2012,75372,2,0
M,Hispanic,2013,75372,2,0
M,Hispanic,2014,79980,4,0
M,Hispanic,2015,80778,4,0
M,Hispanic,2007,75816,28,0
M,Hispanic,2008,75816,28,0
M,Hispanic,2009,75816,29,0
M,Hispanic,2010,81252,31,0
M,Hispanic,2011,85278,31,0
M,Hispanic,2012,86130,31,0
M,Hispanic,2013,86130,31,0
M,Hispanic,2014,91404,31,0
M,Hispanic,2015,92316,31,0
M,White,2007,70656,0,0
M,White,2008,70656,0,0
M,White,2009,73116,0,0
M,White,2010,78360,0,0
M,White,2011,79926,2,0
M,White,2012,80724,2,0
M,White,2013,80724,3,0
M,White,2014,88830,3,0
M,White,2015,89718,3,0
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,0,0
M,Hispanic,2009,70656,0,0
M,Hispanic,2010,75726,0,0
M,Hispanic,2011,77238,0,0
M,Hispanic,2012,80724,0,0
M,Hispanic,2013,80724,0,0
M,Hispanic,2014,85662,8,0
M,Hispanic,2015,86520,8,0
M,White,2007,61932,5,0
M,White,2008,64992,5,0
M,White,2009,68262,6,0
M,White,2010,73164,7,0
M,White,2011,74628,8,0
M,White,2012,75372,8,0
M,White,2013,75372,8,0
M,White,2014,82788,8,0
M,White,2015,83616,9,0
M,White,2007,58896,2,0
M,White,2008,61932,3,0
M,White,2009,64992,4,0
M,White,2010,73164,6,0
M,White,2011,74628,6,0
M,White,2012,75372,6,0
M,White,2013,75372,6,0
M,White,2014,79980,6,0
M,White,2015,83616,6,0
M,White,2007,68262,0,0
M,White,2008,70656,0,0
M,White,2009,70656,0,0
M,White,2010,75726,0,0
M,White,2011,77238,0,0
M,White,2012,78012,0,0
M,White,2013,80724,0,0
M,White,2014,85662,0,0
M,White,2015,86520,0,0
M,White,2007,68262,9,0
M,White,2008,68262,11,0
M,White,2009,68262,11,0
M,White,2010,73164,15,1
M,White,2011,74628,16,1
M,White,2012,78012,18,1
M,White,2013,78012,18,1
M,White,2014,82788,18,1
M,White,2015,83616,18,1
F,Hispanic,2007,68262,0,0
F,Hispanic,2008,68262,0,0
F,Hispanic,2009,70656,0,0
F,Hispanic,2010,75726,0,0
F,Hispanic,2011,77238,0,0
F,Hispanic,2012,78012,0,0
F,Hispanic,2013,78012,0,0
F,Hispanic,2014,85662,0,0
F,Hispanic,2015,86520,0,0
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,0,0
M,Hispanic,2009,70656,0,0
M,Hispanic,2010,78360,0,0
M,Hispanic,2011,79926,0,0
M,Hispanic,2012,80724,0,0
M,Hispanic,2013,80724,0,0
M,Hispanic,2014,85662,0,0
M,Hispanic,2015,86520,0,0
F,Hispanic,2007,70656,0,0
F,Hispanic,2008,70656,0,0
F,Hispanic,2009,73116,0,0
F,Hispanic,2010,78360,0,0
F,Hispanic,2011,79926,0,0
F,Hispanic,2012,80724,0,0
F,Hispanic,2013,80724,0,0
F,Hispanic,2014,88830,0,0
F,Hispanic,2015,89718,3,0
M,White,2007,68262,10,0
M,White,2008,68262,10,0
M,White,2009,68262,11,0
M,White,2010,75726,11,0
M,White,2011,77238,11,0
M,White,2012,78012,14,0
M,White,2013,78012,14,0
M,White,2014,82788,14,0
M,White,2015,86520,14,0
M,White,2007,43104,0,0
M,White,2008,58896,0,0
M,White,2009,61932,0,0
M,White,2010,69648,0,0
M,White,2011,74628,0,0
M,White,2012,75372,0,0
M,White,2013,75372,0,0
M,White,2014,79980,0,0
M,White,2015,80778,0,0
M,Hispanic,2007,43104,0,0
M,Hispanic,2008,55728,0,0
M,Hispanic,2009,58896,0,0
M,Hispanic,2010,66378,0,0
M,Hispanic,2011,71040,0,0
M,Hispanic,2012,75372,0,0
M,Hispanic,2013,75372,0,0
M,Hispanic,2014,79980,0,0
M,Hispanic,2015,80778,0,0
M,White,2007,61932,2,0
M,White,2008,64992,3,0
M,White,2009,68262,6,1
M,White,2010,73164,10,1
M,White,2011,74628,10,1
M,White,2012,75372,11,1
M,White,2013,75372,11,1
M,White,2014,82788,11,1
M,White,2015,83616,11,1
M,White,2007,74178,0,0
M,White,2008,74178,0,0
M,White,2009,76764,0,0
M,White,2010,82272,0,0
M,White,2011,83916,0,0
M,White,2012,84756,0,0
M,White,2013,84756,0,0
M,White,2014,93300,0,0
M,White,2015,94236,0,0
M,White,2007,64992,1,0
M,White,2008,68262,1,0
M,White,2009,68262,1,0
M,White,2010,73164,1,0
M,White,2011,74628,1,0
M,White,2012,75372,2,0
M,White,2013,78012,2,0
M,White,2014,82788,2,0
M,White,2015,83616,3,0
M,Black,2007,73116,15,1
M,Black,2008,73116,17,1
M,Black,2009,73116,17,1
M,Black,2010,78360,18,1
M,Black,2011,82878,18,1
M,Black,2012,83706,19,1
M,Black,2013,83706,19,1
M,Black,2014,88830,20,1
M,Black,2015,89718,20,1
M,Black,2007,73116,48,6
M,Black,2008,75816,48,6
M,Black,2009,75816,50,6
M,Black,2010,81252,51,6
M,Black,2011,82878,53,7
M,Black,2012,83706,57,7
M,Black,2013,86130,61,8
M,Black,2014,91404,61,8
M,Black,2015,92316,62,8
F,White,2007,76764,0,0
F,White,2008,76764,0,0
F,White,2009,76764,11,0
F,White,2010,85344,11,0
F,White,2011,87048,11,0
F,White,2012,87918,11,0
F,White,2013,87918,11,0
F,White,2014,93300,11,0
F,White,2015,97044,11,0
F,Black,2007,70656,0,0
F,Black,2008,70656,0,0
F,Black,2009,73116,0,0
F,Black,2010,78360,0,0
F,Black,2011,79926,0,0
F,Black,2012,80724,0,0
F,Black,2013,80724,22,4
F,Black,2014,88830,22,4
F,Black,2015,89718,22,4
M,White,2007,75816,0,0
M,White,2008,75816,0,0
M,White,2009,75816,0,0
M,White,2010,81252,0,0
M,White,2011,82878,0,0
M,White,2012,86130,0,0
M,White,2013,86130,0,0
M,White,2014,91404,0,0
M,White,2015,92316,0,0
M,White,2007,74178,14,1
M,White,2008,74178,14,1
M,White,2009,74178,14,1
M,White,2010,79500,14,1
M,White,2011,83916,14,1
M,White,2012,84756,14,1
M,White,2013,84756,14,1
M,White,2014,89946,14,1
M,White,2015,90846,14,1
M,White,2007,64992,4,0
M,White,2008,68262,4,0
M,White,2009,68262,6,0
M,White,2010,73164,8,0
M,White,2011,74628,9,0
M,White,2012,75372,9,0
M,White,2013,78012,9,0
M,White,2014,82788,9,0
M,White,2015,83616,12,0
M,Black,2007,55728,3,1
M,Black,2008,58896,4,1
M,Black,2009,61932,5,1
M,Black,2010,69648,8,1
M,Black,2011,74628,9,1
M,Black,2012,75372,12,1
M,Black,2013,75372,13,1
M,Black,2014,79980,14,1
M,Black,2015,80778,16,1
F,Black,2007,70656,0,0
F,Black,2008,70656,8,1
F,Black,2009,70656,8,1
F,Black,2010,78360,9,2
F,Black,2011,79926,9,2
F,Black,2012,80724,10,2
F,Black,2013,80724,10,2
F,Black,2014,85662,10,2
F,Black,2015,86520,10,2
M,Black,2007,75816,56,10
M,Black,2008,75816,57,10
M,Black,2009,75816,57,10
M,Black,2010,81252,59,11
M,Black,2011,85278,59,11
M,Black,2012,86130,59,11
M,Black,2013,86130,59,11
M,Black,2014,91404,60,11
M,Black,2015,92316,60,11
M,Black,2007,70656,26,1
M,Black,2008,70656,27,1
M,Black,2009,73116,30,1
M,Black,2010,78360,32,1
M,Black,2011,79926,33,1
M,Black,2012,80724,33,1
M,Black,2013,80724,34,1
M,Black,2014,88830,35,1
M,Black,2015,89718,35,1
M,Black,2007,68262,0,0
M,Black,2008,68262,4,0
M,Black,2009,68262,5,0
M,Black,2010,73164,6,0
M,Black,2011,77238,8,0
M,Black,2012,78012,12,0
M,Black,2013,78012,12,0
M,Black,2014,82788,14,0
M,Black,2015,83616,15,0
M,Black,2007,70656,61,2
M,Black,2008,70656,65,4
M,Black,2009,70656,66,5
M,Black,2010,75726,74,5
M,Black,2011,77238,77,5
M,Black,2012,80724,80,6
M,Black,2013,80724,85,6
M,Black,2014,85662,87,6
M,Black,2015,86520,90,6
M,Black,2007,68262,0,0
M,Black,2008,68262,0,0
M,Black,2009,68262,6,0
M,Black,2010,73164,7,0
M,Black,2011,77238,7,0
M,Black,2012,78012,8,0
M,Black,2013,78012,9,0
M,Black,2014,82788,9,0
M,Black,2015,83616,10,0
M,Black,2007,68262,4,0
M,Black,2008,68262,6,0
M,Black,2009,68262,7,0
M,Black,2010,73164,7,0
M,Black,2011,74628,9,0
M,Black,2012,78012,9,0
M,Black,2013,78012,9,0
M,Black,2014,82788,9,0
M,Black,2015,83616,10,0
M,Black,2007,68262,3,0
M,Black,2008,68262,3,0
M,Black,2009,68262,4,0
M,Black,2010,73164,4,0
M,Black,2011,77238,4,0
M,Black,2012,78012,5,0
M,Black,2013,78012,6,0
M,Black,2014,82788,7,0
M,Black,2015,83616,8,0
M,White,2007,68262,0,0
M,White,2008,68262,0,0
M,White,2009,70656,0,0
M,White,2010,75726,0,0
M,White,2011,77238,0,0
M,White,2012,78012,0,0
M,White,2013,78012,0,0
M,White,2014,85662,0,0
M,White,2015,86520,3,0
M,Hispanic,2007,73116,6,0
M,Hispanic,2008,73116,6,0
M,Hispanic,2009,73116,6,0
M,Hispanic,2010,78360,6,0
M,Hispanic,2011,82878,6,0
M,Hispanic,2012,83706,6,0
M,Hispanic,2013,83706,7,0
M,Hispanic,2014,88830,7,0
M,Hispanic,2015,89718,7,0
M,Hispanic,2007,43104,0,0
M,Hispanic,2008,58896,3,0
M,Hispanic,2009,61932,4,0
M,Hispanic,2010,69648,6,0
M,Hispanic,2011,74628,6,0
M,Hispanic,2012,75372,6,0
M,Hispanic,2013,75372,6,0
M,Hispanic,2014,79980,6,0
M,Hispanic,2015,80778,6,0
M,Black,2007,70656,0,0
M,Black,2008,70656,19,2
M,Black,2009,73116,19,2
M,Black,2010,78360,21,2
M,Black,2011,79926,21,2
M,Black,2012,80724,21,2
M,Black,2013,80724,22,2
M,Black,2014,88830,22,2
M,Black,2015,89718,22,2
M,Black,2007,70656,0,0
M,Black,2008,70656,0,0
M,Black,2009,73116,3,0
M,Black,2010,78360,3,0
M,Black,2011,79926,3,0
M,Black,2012,80724,3,0
M,Black,2013,80724,5,0
M,Black,2014,88830,5,0
M,Black,2015,89718,5,0
F,Black,2007,70656,0,0
F,Black,2008,70656,0,0
F,Black,2009,73116,0,0
F,Black,2010,78360,0,0
F,Black,2011,79926,0,0
F,Black,2012,80724,0,0
F,Black,2013,80724,0,0
F,Black,2014,88830,0,0
F,Black,2015,89718,0,0
M,White,2007,43104,0,0
M,White,2008,58896,1,0
M,White,2009,61932,1,0
M,White,2010,69648,3,0
M,White,2011,74628,3,0
M,White,2012,75372,5,0
M,White,2013,75372,6,0
M,White,2014,79980,6,0
M,White,2015,80778,6,0
M,White,2007,61932,2,0
M,White,2008,64992,5,0
M,White,2009,68262,5,0
M,White,2010,73164,5,0
M,White,2011,74628,5,0
M,White,2012,75372,6,0
M,White,2013,75372,6,0
M,White,2014,82788,8,0
M,White,2015,83616,8,0
M,Hispanic,2007,68262,5,0
M,Hispanic,2008,68262,5,0
M,Hispanic,2009,68262,5,0
M,Hispanic,2010,73164,5,0
M,Hispanic,2011,74628,6,0
M,Hispanic,2012,78012,6,0
M,Hispanic,2013,78012,6,0
M,Hispanic,2014,82788,7,0
M,Hispanic,2015,83616,8,0
F,White,2007,68262,0,0
F,White,2008,70656,0,0
F,White,2009,70656,0,0
F,White,2010,75726,0,0
F,White,2011,77238,0,0
F,White,2012,78012,0,0
F,White,2013,80724,0,0
F,White,2014,85662,0,0
F,White,2015,90846,0,0
M,White,2007,43104,0,0
M,White,2008,58896,0,0
M,White,2009,61932,1,0
M,White,2010,69648,1,0
M,White,2011,74628,1,0
M,White,2012,75372,2,0
M,White,2013,75372,4,0
M,White,2014,79980,4,0
M,White,2015,80778,4,0
M,White,2007,70656,9,0
M,White,2008,70656,9,0
M,White,2009,73116,9,0
M,White,2010,78360,9,0
M,White,2011,79926,9,0
M,White,2012,80724,9,0
M,White,2013,80724,10,0
M,White,2014,88830,10,0
M,White,2015,89718,10,0
F,White,2007,78006,0,0
F,White,2008,78006,0,0
F,White,2009,78006,0,0
F,White,2010,83604,0,0
F,White,2011,85278,0,0
F,White,2012,86130,0,0
F,White,2013,86130,0,0
F,White,2014,91404,0,0
F,White,2015,92316,0,0
M,White,2007,70656,0,0
M,White,2008,70656,0,0
M,White,2009,70656,0,0
M,White,2010,78360,0,0
M,White,2011,79926,0,0
M,White,2012,80724,0,0
M,White,2013,80724,0,0
M,White,2014,85662,0,0
M,White,2015,89718,0,0
M,White,2007,70656,0,0
M,White,2008,70656,7,0
M,White,2009,70656,7,0
M,White,2010,78360,7,0
M,White,2011,79926,7,0
M,White,2012,80724,7,0
M,White,2013,80724,7,0
M,White,2014,85662,8,0
M,White,2015,89718,8,0
M,Black,2007,68262,13,0
M,Black,2008,68262,14,0
M,Black,2009,70656,15,0
M,Black,2010,75726,15,0
M,Black,2011,77238,15,0
M,Black,2012,78012,18,1
M,Black,2013,78012,18,1
M,Black,2014,85662,18,1
M,Black,2015,86520,19,1
M,White,2007,73116,0,0
M,White,2008,73116,0,0
M,White,2009,73116,14,0
M,White,2010,78360,14,0
M,White,2011,79926,14,0
M,White,2012,83706,14,0
M,White,2013,83706,14,0
M,White,2014,88830,14,0
M,White,2015,89718,14,0
M,White,2007,70656,6,1
M,White,2008,73116,7,1
M,White,2009,73116,7,1
M,White,2010,78360,7,1
M,White,2011,79926,7,1
M,White,2012,80724,8,1
M,White,2013,83706,8,1
M,White,2014,88830,8,1
M,White,2015,89718,8,1
M,Black,2007,87294,0,0
M,Black,2008,73116,25,2
M,Black,2009,73116,29,2
M,Black,2010,78360,29,2
M,Black,2011,79926,29,2
M,Black,2012,83706,29,2
M,Black,2013,83706,29,2
M,Black,2014,88830,29,2
M,Black,2015,89718,29,2
M,White,2007,55728,0,0
M,White,2008,58896,1,0
M,White,2009,61932,1,0
M,White,2010,69648,1,0
M,White,2011,74628,1,0
M,White,2012,75372,2,1
M,White,2013,75372,3,1
M,White,2014,79980,4,1
M,White,2015,80778,4,1
M,White,2007,68262,13,0
M,White,2008,68262,16,0
M,White,2009,68262,22,0
M,White,2010,73164,24,0
M,White,2011,74628,24,0
M,White,2012,75372,26,0
M,White,2013,78012,27,0
M,White,2014,82788,28,0
M,White,2015,83616,29,0
M,White,2007,58896,0,0
M,White,2008,61932,0,0
M,White,2009,64992,0,0
M,White,2010,73164,1,0
M,White,2011,74628,1,0
M,White,2012,75372,1,0
M,White,2013,75372,2,0
M,White,2014,79980,3,0
M,White,2015,80778,3,0
M,White,2007,76764,0,0
M,White,2008,76764,0,0
M,White,2009,76764,0,0
M,White,2010,82272,0,0
M,White,2011,83916,0,0
M,White,2012,87918,0,0
M,White,2013,87918,0,0
M,White,2014,93300,0,0
M,White,2015,94236,12,0
M,Hispanic,2007,79632,0,0
M,Hispanic,2008,79632,0,0
M,Hispanic,2009,79632,0,0
M,Hispanic,2010,85344,0,0
