officer_id,gender,race,appointed_date,rank,active,birth_year,civilian_allegation_percentile,honorable_mention_count,internal_allegation_percentile,trr_count,allegation_count,sustained_count,civilian_compliment_count,current_badge,discipline_count,major_award_count,unsustained_count
430,M,Hispanic,2012-10-05,Police Officer,Yes,1979,65.3279,22,98.6795,5,4,1,0,8405,0,0,0
431,M,White,2001-06-25,Sergeant of Police,Yes,1970,33.0825,9,0.0000,2,2,0,4,859,0,0,1
432,M,White,2011-10-17,Police Officer as Detective,Yes,1984,40.0140,68,0.0000,8,1,0,4,20082,0,0,0
435,M,Hispanic,2002-02-25,Police Officer,Yes,1975,81.8069,126,0.0000,7,13,0,4,18523,0,3,3
438,M,Hispanic,1998-03-16,Police Officer as Detective,Yes,1971,69.1001,8,61.1521,0,12,0,2,21623,0,0,7
440,M,Hispanic,1991-01-30,Sergeant of Police,Yes,1964,29.7987,19,79.9133,0,9,0,3,2131,0,0,4
441,M,Hispanic,1977-01-03,Police Officer,No,1951,64.6044,0,0.0000,0,16,2,0,,1,0,12
442,M,Asian/Pacific,2005-10-31,Police Officer,Yes,1980,71.9803,85,0.0000,17,7,0,2,10081,0,1,3
448,M,Hispanic,2003-04-28,Sergeant of Police,Yes,1979,97.1048,66,0.0000,12,28,0,3,1060,0,1,7
449,M,Hispanic,2015-02-23,Police Officer,Yes,1983,76.3105,8,0.0000,0,2,1,0,13298,0,0,0
450,F,Black,2006-12-18,Police Officer,Yes,1981,71.0584,16,78.9117,4,8,0,1,7297,0,0,1
451,M,White,2006-11-27,Police Officer,Yes,1983,93.4473,184,0.0000,18,16,0,1,13832,0,0,0
460,F,White,1987-12-07,Police Officer,Yes,1962,24.1180,13,0.0000,0,2,0,5,5257,0,0,1
461,M,White,1992-12-07,Police Officer,No,1953,47.6380,6,61.1521,1,15,1,5,18296,1,0,9
463,M,White,1973-06-04,Police Officer as Detective,No,1946,54.1928,0,0.0000,0,9,1,1,,0,0,6
464,M,White,2007-04-30,Police Officer,Yes,1982,51.3305,79,79.2007,37,7,1,1,11287,1,0,1
465,M,Hispanic,2000-02-28,Police Officer,Yes,1976,94.8575,49,0.0000,11,29,0,2,12730,0,0,7
466,M,Hispanic,1980-09-29,Captain of Police,No,1955,0.0000,2,88.3979,0,3,0,11,,0,0,1
469,M,White,2006-11-27,Police Officer / Field Training Officer,Yes,1983,75.9368,97,0.0000,11,7,0,3,10456,0,0,0
470,F,Hispanic,2005-10-31,Police Officer,Yes,1971,46.4321,14,0.0000,7,3,0,3,14623,0,0,1
472,M,Hispanic,1997-05-05,Police Officer,Yes,1972,29.7987,19,0.0000,1,2,0,4,17261,0,0,1
473,M,Hispanic,1971-07-26,Police Officer,No,1945,58.3281,5,0.0000,0,22,2,0,,2,0,16
474,M,Hispanic,2007-04-30,Police Officer,Yes,1983,65.6368,59,79.2007,12,7,1,4,11423,1,0,0
476,M,Hispanic,2001-04-30,Sergeant of Police,Yes,1977,65.1634,40,0.0000,4,8,0,3,1722,0,0,2
477,M,Hispanic,1994-12-05,Police Officer as Detective,Yes,1962,24.1180,1,0.0000,0,4,0,4,21309,0,0,2
478,M,Hispanic,1991-03-27,Sergeant of Police,Yes,1966,97.5782,79,61.1521,10,48,3,4,1968,2,0,15
480,M,Hispanic,2017-02-16,Police Officer,Yes,1988,,0,,0,1,0,0,19197,0,0,1
483,M,Hispanic,2015-10-26,Police Officer,Yes,1982,,5,,0,1,0,0,16635,0,0,0
484,M,Hispanic,2010-09-01,Police Officer,Yes,1977,52.1726,44,96.7311,4,5,1,3,13713,0,0,1
485,M,Hispanic,2007-04-02,Police Officer / Field Training Officer,Yes,1970,29.3402,36,79.1260,3,3,2,9,19689,1,0,0
486,M,Hispanic,2001-07-30,Sergeant of Police,Yes,1968,39.4060,11,0.0000,6,3,0,4,2348,0,0,2
487,M,Hispanic,2006-09-25,Police Officer,No,1971,90.8162,16,91.7182,12,15,1,1,13055,1,0,3
488,M,Hispanic,1998-06-29,Sergeant of Police,Yes,1972,74.8804,20,79.9133,1,15,0,3,1310,0,1,8
489,M,Hispanic,1999-09-13,Sergeant of Police,Yes,1969,77.6460,43,61.1521,4,15,2,4,1971,2,1,6
490,M,White,1999-06-21,Police Officer,Yes,1973,69.1001,25,0.0000,9,10,0,3,17615,0,0,1
491,M,Hispanic,2010-09-01,Police Officer,Yes,1979,35.1754,39,0.0000,2,1,0,5,17715,0,1,0
492,M,Hispanic,2013-11-04,Police Officer,Yes,1987,55.4963,21,0.0000,4,1,0,2,5001,0,0,0
494,M,Hispanic,2012-10-31,Police Officer,Yes,1977,45.7196,18,0.0000,3,1,0,0,6596,0,0,0
495,M,Hispanic,2012-11-30,Police Officer,Yes,1986,67.3809,28,0.0000,4,4,0,0,12490,0,0,1
497,M,Hispanic,2007-04-30,Police Officer,Yes,1977,60.0708,41,0.0000,6,4,0,7,7861,0,0,1
498,M,Hispanic,1986-02-03,Police Officer,No,1959,72.3141,19,0.0000,2,31,0,15,7933,0,0,14
499,M,Hispanic,2014-08-25,Police Officer,Yes,1980,65.4923,11,0.0000,1,1,0,1,16131,0,0,0
501,M,Hispanic,1978-02-27,Police Officer,No,1950,37.3905,2,0.0000,0,7,0,1,,0,0,4
502,F,White,1985-05-06,Police Officer,No,1959,26.7559,6,72.2393,0,7,0,4,,0,0,5
505,M,Hispanic,1985-11-18,Sergeant of Police,No,1958,38.0976,16,0.0000,1,14,1,4,1543,1,0,8
507,M,Hispanic,2015-02-23,Police Officer,Yes,1986,0.0000,7,0.0000,0,2,0,0,15672,0,0,1
510,M,White,1994-12-05,Police Officer,Yes,1967,35.6089,7,0.0000,0,4,1,2,11457,1,0,0
515,M,Hispanic,1997-05-05,Police Officer,Yes,1973,53.0197,23,0.0000,2,8,0,2,14302,0,0,5
516,M,White,1986-06-16,Lieutenant of Police,Yes,1963,35.6089,13,88.3297,5,17,0,6,448,0,0,8
518,M,White,1990-08-27,Police Officer as Detective,Yes,1966,69.1001,5,0.0000,0,35,1,7,20340,1,0,28
519,M,White,1990-03-26,Police Officer as Detective,Yes,1967,61.9992,8,0.0000,1,27,0,6,20269,0,0,14
520,M,White,1999-06-21,Police Officer as Detective,Yes,1974,98.6795,40,79.9133,3,48,0,3,20511,0,0,21
521,M,White,2004-11-29,Police Officer as Detective,Yes,1978,77.3321,74,0.0000,19,9,0,5,20078,0,0,2
525,M,White,2005-09-26,Police Officer,No,1981,61.1825,14,0.0000,2,2,0,2,7445,0,0,1
529,F,Black,1976-10-18,Police Officer,No,1949,87.5672,3,86.2022,0,28,4,2,,3,0,18
530,M,White,2005-09-26,Police Officer,Yes,1982,67.3012,58,0.0000,12,6,0,4,14395,0,0,1
531,M,White,1998-08-31,Police Officer,Yes,1974,57.7487,10,61.1521,1,8,1,6,3075,1,0,5
533,M,White,2002-09-30,Sergeant of Police,Yes,1979,88.0357,146,86.2866,13,18,1,2,1925,1,1,3
535,F,Hispanic,1999-06-21,Police Officer,Yes,1959,35.6089,2,0.0000,0,3,0,4,18341,0,0,1
536,M,Hispanic,1995-01-03,Police Officer,No,1959,0.0000,2,71.6060,0,2,0,1,,0,0,2
537,F,Hispanic,1994-05-31,Police Officer,Yes,1969,24.1180,5,0.0000,1,3,0,1,4657,0,0,2
539,M,White,1971-10-12,Sergeant of Police,No,1947,29.0517,4,0.0000,2,2,0,4,1472,0,0,1
541,M,Black,2000-06-19,Police Officer,No,1949,74.9297,11,74.6973,4,11,1,0,18644,1,0,4
542,M,White,2000-09-11,Police Officer,Yes,1974,81.4331,107,70.7644,11,15,0,2,10544,0,0,8
545,M,Black,1976-04-26,Police Officer / Field Training Officer,No,1943,80.4858,3,0.0000,0,15,2,2,,2,0,10
546,M,Hispanic,2013-04-01,Police Officer,Yes,1981,89.1818,33,0.0000,6,4,0,0,4614,0,0,0
553,M,Hispanic,2013-07-15,Police Officer,Yes,1979,51.8288,4,0.0000,2,1,0,0,16117,0,0,0
554,M,Hispanic,2013-05-01,Police Officer,Yes,1982,50.6528,17,0.0000,10,1,0,2,15639,0,0,1
558,M,White,2012-10-31,Police Officer,No,1976,45.7196,10,0.0000,0,1,0,2,11295,0,0,0
560,M,White,2004-09-27,Police Officer,Yes,1977,80.5661,100,75.6926,19,11,1,2,17507,1,0,2
563,M,White,1994-08-01,Police Officer / Mounted Patrol Officer,Yes,1962,24.1180,5,61.1521,0,8,0,6,9174,0,0,5
567,M,White,2003-11-24,Police Officer,Yes,1979,41.3095,54,0.0000,10,3,0,6,20042,0,0,0
568,F,White,1986-11-17,Lieutenant of Police,No,1961,26.1860,1,0.0000,0,2,0,2,501,0,0,1
569,M,White,1990-03-26,Lieutenant of Police,Yes,1959,57.7487,3,61.1521,0,23,0,8,214,0,1,12
571,M,Black,1957-10-01,Police Officer,No,1929,,0,,0,1,0,0,,0,0,1
572,M,Black,1991-01-02,Police Officer,Yes,1964,61.9992,7,61.1521,2,20,1,1,11743,1,1,9
573,M,Black,1968-02-05,Police Officer as Detective,No,1947,38.9664,0,0.0000,0,6,3,1,,3,0,1
575,M,Asian/Pacific,1988-05-02,Police Officer as Detective,Yes,1964,35.6089,8,0.0000,2,10,1,1,21799,1,0,7
576,M,Black,1993-11-22,Police Officer as Detective,Yes,1967,88.5838,8,61.1521,0,34,1,13,20841,1,0,19
579,M,Black,1988-05-02,Police Officer,Yes,1964,92.1417,39,79.9133,7,63,8,1,3712,7,0,33
580,F,White,1975-05-16,Police Officer Assigned Evidence Technician,No,1947,0.0000,1,92.1126,0,2,1,0,,1,0,0
581,F,White,1989-12-26,Police Officer Assigned Canine Handler,Yes,1960,29.7987,13,79.9133,0,11,0,3,16133,0,0,6
583,M,White,2000-10-10,Police Officer,No,1973,82.9566,9,0.0000,1,9,0,0,9664,0,0,4
588,F,Black,1994-08-01,Police Officer,Yes,1970,65.6966,3,93.0935,3,23,4,6,8874,4,0,12
591,M,White,1987-12-07,Police Officer,Yes,1965,35.6089,6,0.0000,0,21,1,1,14463,1,0,14
592,M,White,1996-11-04,Police Agent,Yes,1963,57.7487,0,79.9133,2,14,1,1,19719,1,1,10
598,M,Black,1982-03-01,Police Officer,No,1947,65.5126,0,0.0000,0,11,1,0,,1,0,5
603,M,White,1985-12-16,Captain of Police,Yes,1960,0.0000,3,61.1521,0,3,0,3,142,0,0,1
615,M,Black,1988-12-05,Police Officer,No,1958,33.9282,5,72.8036,0,21,6,9,,4,0,5
618,M,White,2001-08-27,Sergeant of Police,Yes,1977,65.4425,78,0.0000,4,8,0,4,1445,0,0,2
619,M,White,1970-03-02,Police Officer,No,1946,64.1602,5,0.0000,0,7,0,2,,0,0,3
621,M,White,1987-12-07,Police Officer,No,1962,47.6380,0,79.9133,1,36,3,3,3245,3,0,28
623,M,White,2012-10-05,Police Officer,Yes,1987,45.4455,13,0.0000,1,1,0,0,15347,0,0,0
624,F,White,1977-01-03,Captain of Police,No,1955,62.1879,9,88.3979,0,15,2,1,39,0,0,7
625,F,White,1986-09-08,Police Officer,No,1949,38.9664,2,0.0000,0,5,2,1,,2,0,3
626,M,White,1970-09-14,Sergeant of Police,No,1949,38.9664,5,79.1683,1,13,2,0,2588,2,0,6
627,M,White,1999-12-13,Sergeant of Police,Yes,1975,61.9992,49,0.0000,7,8,0,2,2588,0,0,5
628,M,Black,2006-10-30,Police Officer,No,1978,86.6110,5,99.9675,2,14,8,0,10725,6,0,1
632,M,White,1986-06-16,Lieutenant of Police,No,1961,73.3257,13,69.8276,2,30,1,4,572,1,0,14
635,M,White,2003-10-27,Police Officer,Yes,1977,83.3217,44,0.0000,17,14,0,1,6325,0,0,2
639,F,White,2000-02-28,Sergeant of Police,Yes,1973,92.5653,14,0.0000,5,24,1,7,1376,1,0,8
642,M,Black,2006-09-25,Police Officer,Yes,1978,93.1981,20,78.6028,4,16,1,3,4720,1,1,3
643,M,Black,2013-02-19,Police Officer,Yes,1979,81.5477,15,95.4654,6,7,0,0,6547,0,0,0
644,F,Black,1995-07-10,Police Officer,Yes,1963,41.5139,8,79.9133,1,10,2,2,18786,2,0,3
645,M,Black,1986-06-16,Police Officer,Yes,1957,92.1417,3,61.1521,1,60,11,1,8050,9,0,30
646,M,Black,1994-10-03,Police Officer,Yes,1966,92.8393,23,0.0000,4,35,1,5,8635,1,1,14
648,M,Black,2000-12-18,Police Officer,No,1953,85.9129,12,0.0000,2,16,0,5,19526,0,0,3
649,M,White,2013-05-01,Police Officer,Yes,1986,50.6528,4,0.0000,3,1,0,2,15660,0,0,1
650,M,Black,1997-07-07,Police Officer,Yes,1965,99.7608,37,97.0251,36,90,6,9,11348,5,0,35
652,M,Black,2001-06-25,Police Officer,Yes,1973,72.2892,13,0.0000,5,11,0,1,12962,0,0,3
653,M,Black,2002-07-29,Police Officer,Yes,1977,71.6912,46,73.2759,4,10,0,8,18388,0,0,2
654,M,Black,2001-03-26,Police Officer,Yes,1969,60.9478,54,71.6962,5,10,0,9,6023,0,0,2
658,M,Black,1973-03-19,Police Officer,No,1948,,3,,0,14,3,2,,3,0,5
660,M,Black,1976-10-18,Police Officer as Detective,No,1950,62.0837,0,95.7194,0,10,2,0,,2,0,7
663,M,Black,1970-01-19,Police Officer,No,1945,43.5727,0,97.0249,0,21,6,0,,6,0,12
664,F,Black,1985-04-08,Police Officer,No,1956,0.0000,0,94.3256,0,3,2,0,,2,0,0
665,M,Hispanic,1999-11-29,Police Officer as Detective,Yes,1969,47.6380,4,61.1521,0,6,1,5,20727,1,0,1
667,M,White,1999-10-04,Police Officer,Yes,1968,35.6089,32,0.0000,1,3,0,15,13718,0,0,1
668,M,Hispanic,1991-03-27,Police Officer,Yes,1967,29.7987,4,0.0000,1,7,0,1,7697,0,0,3
670,M,Hispanic,2007-04-02,Police Officer,Yes,1978,71.7211,25,0.0000,4,7,0,2,8182,0,0,2
674,M,Black,1991-03-27,Sergeant of Police,Yes,1958,41.5139,0,0.0000,0,11,0,4,2453,0,0,3
675,F,White,1987-03-09,Sergeant of Police,Yes,1965,47.6380,5,61.1521,0,16,1,2,1225,1,0,8
676,M,White,1990-07-30,Chief,No,1965,25.9403,1,70.3186,0,19,1,2,664,0,0,11
678,M,Black,1994-07-05,Police Officer,Yes,1969,65.6966,7,0.0000,3,22,2,4,7381,2,0,15
680,M,White,1995-10-23,Police Officer,No,1970,44.6890,49,0.0000,5,4,0,3,17049,0,0,1
681,M,Black,1994-05-02,Police Officer,No,1960,44.2645,5,0.0000,1,5,0,9,2805,0,0,1
682,M,White,1985-03-04,Lieutenant of Police,No,1959,50.9382,9,91.7154,4,18,1,1,634,1,0,10
686,M,Black,2012-08-31,Police Officer,Yes,1985,45.1066,17,94.5386,4,2,1,3,11584,0,0,1
687,M,Black,2010-09-01,Police Officer,Yes,1983,52.1726,7,0.0000,0,2,0,0,12966,0,0,0
690,M,White,2006-12-18,Police Officer,Yes,1982,71.0584,21,0.0000,3,6,0,4,4314,0,0,2
691,M,White,1968-05-13,Police Officer as Detective,No,1947,41.4175,0,0.0000,0,3,0,1,,0,0,2
694,M,White,2004-10-25,Police Officer,Yes,1975,59.6422,14,94.4090,1,8,0,4,16678,0,0,1
695,M,White,1991-11-18,Police Officer as Detective,No,1970,81.8766,27,0.0000,2,26,0,1,20262,0,1,17
697,F,White,2004-01-26,Police Officer,No,1978,50.9667,29,74.9950,4,5,0,4,13878,0,0,1
698,M,White,1988-11-07,Lieutenant of Police,No,1964,41.5139,8,0.0000,2,14,1,11,244,1,0,9
700,M,Hispanic,2002-12-02,Police Officer,Yes,1968,68.4722,10,0.0000,11,8,0,4,15637,0,0,1
701,F,White,1998-12-14,Police Officer Assigned Evidence Technician,Yes,1974,24.1180,7,0.0000,2,1,0,7,11413,0,0,0
702,M,White,1981-06-08,Captain of Police,No,1955,0.0000,10,79.9133,1,15,0,22,20,0,0,7
703,M,White,1971-07-26,Police Officer,No,1949,64.2669,5,0.0000,0,6,2,6,,2,0,3
707,M,Hispanic,2014-05-27,Police Officer,Yes,1984,0.0000,9,0.0000,0,1,0,0,16501,0,0,0
709,M,White,2006-12-18,Police Officer as Detective,Yes,1983,50.5282,43,78.9117,23,4,0,5,20929,0,0,1
715,M,White,1994-10-03,Police Officer,Yes,1956,41.5139,20,61.1521,2,10,0,3,18488,0,0,5
716,M,Unknown,2017-01-17,Police Officer,Yes,1988,,0,,0,1,0,0,13392,0,0,0
721,M,White,1995-01-03,Police Officer,Yes,1964,53.0197,16,0.0000,2,8,1,3,16137,1,0,2
725,M,Hispanic,1985-09-09,Police Officer,No,1951,95.4557,1,90.6729,0,28,1,0,,0,0,18
727,M,White,1995-02-06,Police Officer,Yes,1961,35.6089,21,0.0000,1,9,0,1,19032,0,0,4
729,M,White,1970-11-16,Police Officer as Detective,No,1950,,0,,0,6,0,1,,0,0,2
734,M,White,1998-06-08,Police Officer,No,1974,77.0890,17,0.0000,4,11,0,2,16710,0,0,2
735,M,White,1976-10-18,Sergeant of Police,No,1952,0.0000,9,83.9244,2,10,2,3,2141,2,0,2
736,M,Black,1999-12-13,Police Officer,Yes,1960,81.8766,12,95.6348,7,20,1,1,6224,1,0,7
738,M,White,1992-01-02,Police Officer,Yes,1970,61.9992,21,0.0000,4,14,0,9,2728,0,0,7
739,M,White,1993-05-17,Police Officer,Yes,1954,57.7487,9,0.0000,1,9,1,6,13917,0,0,3
740,F,Black,1994-10-03,Police Officer as Detective,No,1965,47.6380,0,79.9133,0,15,3,2,,3,0,9
743,M,White,2010-09-01,Police Officer,Yes,1982,64.6253,62,0.0000,8,3,0,1,3724,0,0,0
745,F,Black,1993-12-13,Sergeant of Police,Yes,1966,24.1180,3,61.1521,1,5,1,3,1231,1,0,2
750,M,Black,1992-06-29,Police Officer,No,1968,86.3763,49,79.9133,4,29,2,3,9106,2,0,20
752,M,White,2006-11-27,Police Officer,Yes,1967,39.7947,42,91.7879,6,5,1,0,7572,1,0,0
753,M,White,1981-05-18,Police Officer as Detective,No,1946,30.3734,3,0.0000,0,4,0,2,,0,0,2
754,M,White,1981-04-13,Police Officer,No,1947,78.0388,20,0.0000,5,33,0,2,8268,0,0,21
758,M,White,2008-04-28,Police Officer,Yes,1982,90.9159,25,83.9944,19,12,2,3,13961,1,0,0
759,M,White,1987-12-07,Police Officer,No,1952,87.0486,22,73.3421,5,38,2,4,13961,2,0,16
761,M,White,2003-02-24,Police Officer,Yes,1974,97.1746,138,0.0000,12,30,0,2,19270,0,4,5
763,M,White,1981-06-08,Police Officer,No,1952,64.5301,2,0.0000,0,17,4,1,,4,0,12
768,M,White,1967-11-03,Police Officer,No,1947,59.0172,9,0.0000,0,4,1,3,,0,1,2
770,M,White,2006-05-01,Police Officer,Yes,1967,47.1696,33,0.0000,0,3,0,1,14429,0,0,0
771,M,Hispanic,2017-03-16,Police Officer,Yes,1995,,0,,0,1,0,0,11778,0,0,0
772,M,Asian/Pacific,2012-11-30,Police Officer,Yes,1985,67.3809,19,0.0000,6,2,0,0,4870,0,0,0
774,M,White,2016-02-29,Police Officer,Yes,1988,,4,,0,2,0,0,11774,0,0,0
779,M,Hispanic,2011-10-17,Police Officer,Yes,1984,40.0140,30,0.0000,3,2,0,1,11823,0,0,0
780,M,Hispanic,1996-05-06,Sergeant of Police,Yes,1970,69.1001,8,61.1521,0,13,1,1,870,1,0,8
781,F,Hispanic,2013-03-05,Police Officer,No,1986,47.4935,12,0.0000,2,1,0,1,5468,0,0,0
783,M,Hispanic,2013-04-01,Police Officer,No,1988,0.0000,2,99.3335,1,1,1,1,14894,1,0,0
785,M,White,1992-06-29,Police Officer Assigned Evidence Technician,No,1953,53.0197,63,61.1521,0,12,0,1,,0,0,7
787,M,Hispanic,1986-11-17,Police Officer / Explosives Detective Canine Handler,No,1957,24.1180,2,0.0000,0,5,1,2,3370,1,0,3
789,F,Hispanic,2012-07-02,Police Officer,Yes,1982,44.3791,17,0.0000,2,1,0,2,12425,0,0,0
790,M,Hispanic,1976-04-26,Police Officer,No,1943,75.9735,5,0.0000,0,68,5,0,,5,0,51
791,M,Asian/Pacific,2007-04-02,Police Officer,Yes,1980,90.1335,61,0.0000,10,12,0,4,7455,0,0,1
792,M,Black,2006-03-27,Police Officer,Yes,1973,81.2488,47,0.0000,11,10,0,4,19735,0,2,3
794,F,Black,2012-10-05,Police Officer,Yes,1978,93.9007,30,0.0000,3,6,0,0,16237,0,0,2
797,M,Hispanic,2013-05-01,Police Officer,Yes,1982,96.0086,12,99.7459,0,15,2,0,19887,2,0,3
799,M,Asian/Pacific,2002-08-26,Police Officer,Yes,1973,46.8358,11,73.3955,2,5,1,4,10737,0,0,1
800,M,Asian/Pacific,1998-04-13,Police Officer,Yes,1966,94.1100,77,61.1521,15,29,1,4,7319,1,0,13
801,M,White,2002-12-02,Police Officer,No,1973,36.9946,15,90.6054,1,4,0,0,14915,0,0,0
803,M,White,2016-06-27,Police Officer,Yes,1991,,3,,0,1,0,0,9874,0,0,0
805,M,Hispanic,2001-04-30,Police Officer,Yes,1970,74.8455,24,85.1256,5,13,1,1,8812,1,0,3
806,M,Asian/Pacific,2006-07-31,Police Officer,Yes,1982,56.8567,28,78.3386,2,7,0,2,8679,0,0,1
808,M,Hispanic,2000-08-14,Police Officer,Yes,1958,67.7995,37,0.0000,1,9,0,3,19644,0,1,3
809,F,Hispanic,2006-12-18,Police Officer,Yes,1980,76.1262,35,0.0000,7,8,0,4,17298,0,1,1
812,M,White,1980-09-29,Police Officer / Field Training Officer,No,1943,59.1857,3,0.0000,0,10,0,0,,0,0,2
814,M,White,1985-07-01,Lieutenant of Police,No,1961,29.7987,4,0.0000,0,6,0,31,222,0,1,2
817,F,White,1981-06-08,Sergeant of Police,No,1946,32.5096,4,95.3740,0,5,0,7,,0,0,2
818,F,Hispanic,1986-07-14,Sergeant of Police,Yes,1962,24.1180,2,61.1521,0,8,1,2,2697,1,1,5
819,F,Hispanic,2004-04-26,Police Officer,Yes,1978,76.2856,19,75.2791,1,10,1,1,6987,1,0,1
820,F,Hispanic,2006-05-01,Police Officer,Yes,1970,68.5420,65,0.0000,6,7,0,6,8865,0,1,0
821,M,Hispanic,1981-01-19,Police Officer,No,1953,37.3193,2,77.9074,0,12,1,0,,1,0,8
823,M,White,2002-12-02,Police Officer,Yes,1976,83.5160,33,0.0000,16,13,0,3,3332,0,0,7
824,M,White,2013-04-01,Police Officer,Yes,1980,70.6398,12,0.0000,0,2,0,1,8146,0,0,0
825,M,Hispanic,1978-02-27,Police Officer,No,1950,35.4934,1,92.5382,0,11,3,0,,3,0,5
826,F,Native American/Alaskan Native,2007-04-30,Police Officer,Yes,1982,60.0708,13,92.2065,2,6,0,1,4942,0,1,2
827,M,Hispanic,2004-09-27,Police Officer,Yes,1974,64.3811,46,75.6926,7,7,1,10,14530,0,0,1
831,M,Black,1985-09-09,Police Officer,No,1960,25.9757,2,0.0000,0,2,0,1,,0,1,1
833,M,Black,1986-07-14,Police Officer,Yes,1963,61.9992,6,79.9133,14,44,2,5,8955,2,0,26
834,M,Black,2005-12-05,Police Officer,Yes,1975,38.4742,16,0.0000,3,2,0,1,13768,0,0,0
835,F,Black,1994-05-02,Police Officer,Yes,1966,0.0000,5,0.0000,0,7,0,0,4673,0,0,4
836,M,Black,1991-12-02,Police Officer as Detective,Yes,1967,85.1455,12,61.1521,8,46,1,3,20083,1,0,27
840,M,Black,2000-08-14,Police Officer,Yes,1958,60.3000,14,0.0000,0,7,0,11,5058,0,0,3
843,M,Black,1978-12-11,Police Officer,No,1950,57.4657,9,0.0000,1,18,5,6,8725,4,0,10
847,M,White,2005-12-05,Police Officer,No,1980,60.9876,33,88.1451,6,4,0,2,14561,0,0,1
850,F,White,1986-11-17,Police Officer,No,1952,53.3167,2,0.0000,0,18,3,0,,3,0,15
854,M,White,1996-07-08,Police Officer,Yes,1969,92.8393,66,61.1521,11,30,1,4,19998,1,1,8
858,M,Hispanic,2005-10-31,Police Officer,No,1982,97.7661,35,97.2624,14,16,0,0,11805,0,0,8
859,M,White,1972-10-23,Sergeant of Police,No,1950,86.0560,5,0.0000,10,30,0,2,1510,0,0,17
863,M,Hispanic,1997-09-02,Police Officer,Yes,1966,41.5139,71,61.1521,3,5,0,5,13168,0,0,2
864,M,Hispanic,1991-03-27,Police Officer,No,1952,39.9262,28,0.0000,0,11,0,3,,0,0,7
867,M,Black,1995-09-05,Police Officer,No,1963,89.2486,46,0.0000,2,23,1,0,14286,0,0,14
869,M,Black,2014-08-25,Police Officer,Yes,1988,0.0000,4,98.7144,1,2,0,0,16330,0,0,0
871,M,Hispanic,2001-02-05,Police Officer,Yes,1976,88.1005,119,91.1401,23,23,1,2,14936,1,1,10
872,M,Hispanic,1996-03-18,Police Officer,Yes,1970,65.6966,10,0.0000,1,10,0,3,18348,0,0,6
874,M,Hispanic,2010-09-01,Police Officer,Yes,1984,73.7592,29,87.8613,3,5,0,4,14502,0,0,1
876,M,Hispanic,2004-09-27,Police Officer,Yes,1981,59.5027,20,0.0000,0,5,0,2,10910,0,0,0
877,F,Hispanic,1997-05-05,Police Officer,No,1966,65.5912,3,85.9127,0,5,0,0,,0,0,0
878,M,Hispanic,2013-12-02,Police Officer,Yes,1985,56.0694,14,0.0000,3,1,0,0,19401,0,0,0
879,M,Hispanic,2002-09-30,Police Officer,Yes,1978,60.1206,29,0.0000,8,7,0,0,4027,0,0,1
880,F,Hispanic,2005-12-05,Police Officer,Yes,1971,76.7491,18,0.0000,14,8,0,3,14342,0,0,1
882,F,Hispanic,1998-03-16,Police Officer,Yes,1969,77.6460,24,61.1521,3,16,1,6,18014,1,1,6
883,M,Hispanic,2007-04-30,Police Officer,Yes,1982,76.8686,55,0.0000,10,7,0,5,5780,0,0,2
884,M,Hispanic,2012-12-14,Police Officer,Yes,1987,67.6550,14,0.0000,1,4,0,3,14057,0,0,0
885,M,Hispanic,1992-09-28,Police Officer as Detective,Yes,1967,87.5224,15,0.0000,0,36,1,2,20345,1,0,19
886,M,Hispanic,1991-12-16,Lieutenant of Police,Yes,1966,24.1180,6,61.1521,0,5,2,4,205,1,0,1
887,M,Hispanic,2001-05-29,Sergeant of Police,Yes,1977,85.9827,155,91.3893,24,19,3,5,2527,2,1,2
888,M,Black,1992-12-07,Police Officer,Yes,1971,24.1180,15,61.1521,1,8,2,2,18297,2,1,5
889,M,Black,1996-02-20,Police Officer,No,1960,77.8837,0,96.7292,5,35,7,1,9415,5,0,19
890,M,White,1996-05-06,Sergeant of Police,Yes,1969,95.0419,88,93.0935,17,39,0,5,1907,1,2,18
892,M,Hispanic,2016-08-29,Police Officer,Yes,1983,,0,,0,1,0,0,8164,0,0,0
896,M,Hispanic,2006-12-18,Police Officer / Field Training Officer,Yes,1978,65.0737,20,0.0000,4,5,0,2,10589,0,0,1
900,M,White,2006-07-31,Police Officer,No,1974,0.0000,17,91.5936,4,2,0,1,9008,0,0,0
901,F,Black,1995-07-10,Police Officer as Detective,Yes,1961,35.6089,2,88.3297,0,6,1,6,21661,1,0,3
902,M,Black,1996-03-18,Police Officer,Yes,1965,81.8766,10,93.0935,2,24,3,1,19336,3,0,11
903,F,Black,1990-08-27,Police Officer,No,1943,85.2981,0,85.2508,2,23,4,0,11106,4,0,11
906,M,Asian/Pacific,2011-10-17,Police Officer,Yes,1984,89.9143,11,92.0072,2,7,0,2,8156,0,0,1
907,M,Asian/Pacific,2004-04-26,Police Officer,Yes,1980,68.1832,53,0.0000,6,8,0,9,11591,0,0,0
908,F,Black,1982-11-29,Police Officer,No,1949,0.0000,0,96.7476,0,13,4,0,,4,0,5
909,M,Black,1989-12-26,Police Officer,No,1953,29.2269,0,77.9074,0,21,4,0,,4,0,16
910,M,Black,1990-07-30,Police Officer,Yes,1954,96.7760,10,97.0251,4,63,11,2,9015,9,1,32
